,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
101,jiLGdnf42eYftkqfU2ze1w,Saks Fifth Avenue,8701 Keystone Crossing,Indianapolis,IN,46240,39.913836,-86.1079073,3.5,29,1,"{'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Women's Clothing, Men's Clothing, Accessories, Fashion, Jewelry, Department Stores, Shopping, Shoe Stores","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '8:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}"
102,EuRGgOwJ0g1vTj2R04j37Q,Crafty Crab,51 Ludwig Dr,Fairview Heights,IL,62208,38.6012982,-89.9896835,2.5,14,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True'}","Seafood, Restaurants","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
103,TLZ3-eDPLhUzfsWO4ad6Ug,Mahony's Po-Boys & Seafood,901 Iberville St,New Orleans,LA,70112,29.9554151,-90.0700619,4.0,382,1,"{'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'BYOB': 'False', 'OutdoorSeating': 'False', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Restaurants, Seafood, Cajun/Creole","{'Monday': '0:0-0:0', 'Thursday': '15:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
104,Dy91wdWkwtI_qgjAIZ0Niw,Taqueria Los Primos,3322 Old Capitol Trl,Wilmington,DE,19808,39.7320886,-75.6256733,4.0,23,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': True, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Mexican, Restaurants",
105,2Bi3ef7c0CrLxHD_-yy_tw,AIM Mail Center,"12112 N Rancho Vistoso Blvd, Ste 150",Oro Valley,AZ,85755,32.4263727,-110.9592405,3.0,13,1,{'BusinessAcceptsCreditCards': 'True'},"Printing Services, Local Services, Shipping Centers, Couriers & Delivery Services, Notaries","{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '9:0-16:0'}"
106,vje0KIiE7vtpx7JzmBx5LQ,The Pearl,163 107th Ave,Treasure Island,FL,33706,27.7694046,-82.767317,4.0,129,1,"{'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'HappyHour': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': False, u'dinner': True, u'latenight': False, u'dessert': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, French, Moroccan, Seafood, Mediterranean","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}"
107,2n9HHBxG7yAyAUwXXa49aw,Mighty Dustless,1256 Valley Hill Trl,Southampton,PA,18966,40.1690207,-75.0093159,4.0,5,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Flooring, Handyman, Contractors, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0'}"
108,kK2i5Xyd9SOpF5pCFilbcg,Swat Pest Control,36 1/2 W Butler Ave,Chalfont,PA,18914,40.2844964,-75.207999,4.5,7,1,{'BusinessAcceptsCreditCards': 'True'},"Pest Control, Local Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
109,I6DCYks9lqZeoZiVzW7PmA,Its Sold Here,94 York Rd,Willow Grove,PA,19090,40.1428489,-75.1143791,1.5,10,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'False'}","Shopping, Auction Houses, Active Life","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-16:0'}"
110,VrGxoSNZfSiT-G4OqRRGIw,Sunset 44 Bistro,118 W Adams Ave,Saint Louis,MO,63122,38.5832229,-90.4071872,4.0,73,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Bars, Lounges, American (New), Restaurants, Nightlife, Wine Bars","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-20:0'}"
111,H0NEOp4e3Zu598u6kO3y0g,America's Best Contacts & Eyeglasses,"79 Route 73, Ste 6, Coopers Plaza",Voorhees,NJ,08043,39.824552,-74.929032,3.5,17,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Eyewear & Opticians, Health & Medical, Shopping, Doctors, Optometrists, Ophthalmologists","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}"
112,sB45WFgysT617bKWP_WJwA,Budweiser Brewery Experience,1200 Lynch St,Saint Louis,MO,63118,38.6001971,-90.2135377,4.5,605,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Bars, Beer Gardens, Food, Breweries, Nightlife, Tours, Pubs, Wine Tours, Beer Tours, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
113,Fk1xpM7fjqEJ4paqk5ZFSg,Jamba Juice,"13601 W Mcmillan Rd, Ste 103",Boise,ID,83713,43.6478323,-116.3520706,3.0,19,0,"{'BusinessParking': 'None', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False'}","Juice Bars & Smoothies, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-20:0'}"
114,4dVrWc4Nhuw9apfk9BWEcA,Walmart Supercenter,41232 US Hwy 19 N,Tarpon Springs,FL,34689,28.1477204,-82.7425681,2.0,29,1,"{'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Grocery, Food, Shopping, Fashion, Drugstores, Department Stores, Discount Store, Electronics","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
115,xfmkEGiIERBaBMLhw-dTCg,Walmart Vision & Glasses,1675 S Christopher Columbus Blvd,Philadelphia,PA,19148,39.9198090864,-75.157802746,4.5,6,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None'}","Eyewear & Opticians, Shopping","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}"
116,NTf_U8kYu9PAE2cZGJqtJg,Mirror Lake Community Library,280 5th St N,St. Petersburg,FL,33701,27.7747314,-82.6402836,3.5,6,1,"{'WiFi': ""u'free'""}","Public Services & Government, Libraries","{'Monday': '10:0-20:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
117,kk_oEw1j3xQ-cJaAII8A0Q,Giant Food Store,1760 Dekalb Pike,Blue Bell,PA,19422,40.1490655,-75.3060284,3.0,29,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Grocery, Food","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
118,RXpADfOCZBGi82-CGxYdsw,Monogram Express,2109 Veterans Memorial Blvd,Metairie,LA,70002,30.0032388544,-90.146487573,4.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Flowers & Gifts, Embroidery & Crochet, Uniforms, Arts & Crafts, Home & Garden, Shopping, Gift Shops, Home Decor","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-15:0'}"
119,qFX8IdomeBVhDPCSyz2aRg,Nashville Delivers,6591 Bluff Rd,Brentwood,TN,37027,36.002397,-86.7023814,3.5,7,1,,"Couriers & Delivery Services, Local Services, Food, Food Delivery Services",
120,bYjnX_J1bHZob10DoSFkqQ,Tinkle Belle Diaper Service,,Santa Barbara,CA,93101,34.420334,-119.7107494,5.0,17,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","Parenting Classes, Maternity Wear, Fashion, Education, Specialty Schools, Local Services, Home Services, Laundry Services, Child Care & Day Care, Shopping, Baby Gear & Furniture","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-14:0'}"
121,luGY5CJlb4CJ3LrBcSXMPA,Desert Design Center,4146 E Speedway Blvd,Tucson,AZ,85712,32.2358661,-110.9036755,3.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Furniture Stores, Shopping, Home & Garden","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-18:0', 'Sunday': '12:0-17:0'}"
122,VZzivJEbmHItOxNXJB3SpA,Subway,"330 Franklin Rd, Ste 900-d",Brentwood,TN,37027,36.0263631408,-86.7894728157,2.5,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'DriveThru': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False'}","Sandwiches, Fast Food, Restaurants","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-22:0', 'Sunday': '10:0-22:0'}"
123,iPSPcprSnkLOuL1Ns8UZZA,Pete's Barber Shop,1209 N 29th St,Philadelphia,PA,19121,39.9748805,-75.1832618,4.5,12,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Barbers, Beauty & Spas",
124,Q3kQYhkYxSRyYyeBgtk--A,Cook's Glass & Mirror,5703 W Morris St,Indianapolis,IN,46241,39.7500892,-86.2575225,5.0,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Glass & Mirrors, Door Sales/Installation","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
125,wEfK2HIYNzkA1QYfUjHBaw,Leslie's,"7955 E Broadway Blvd, Ste 147",Tucson,AZ,85710,32.2215422,-110.8221011,2.5,15,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Hardware Stores, Home Services, Hot Tub & Pool, Pool & Hot Tub Service, Home & Garden, Shopping","{'Monday': '9:0-17:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}"
126,anLQj9AM8vjbcLSIE0iUgg,Papa Murphy's,"7250 North La Cholla, Suite 186",Tucson,AZ,85741,32.3385723,-111.0107602,4.0,22,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True'}","Pizza, Restaurants",
127,BVo_36t3z7vfXp3XGgJkOg,Sears Auto Center,4400 Veterans Memorial Blvd,Metairie,LA,70006,30.0042804,-90.1813221,1.5,37,0,{'BusinessAcceptsCreditCards': 'True'},"Tires, Auto Repair, Oil Change Stations, Automotive","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-17:0'}"
128,P8brGDYVWjeW9GrKixH0yQ,Laser Spine Institute,5332 Avion Park Dr,Tampa,FL,33607,27.9586132,-82.5325949,3.0,36,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Medical Centers, Doctors, Diagnostic Services, Health & Medical, Orthopedists, Spine Surgeons, Diagnostic Imaging","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
129,Cdytv_YhJO0W0Ab8t2xLtg,Nipper's Pub,1205 Delsea Dr,Woodbury,NJ,08096,39.8444681,-75.1248703,3.5,29,1,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BikeParking': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, Chicken Wings, Pubs, Bars, American (Traditional), Restaurants",
130,3BJxm-HnvzdwD1zjmSbmyQ,Golden Chopstick Chinese Restaurant,1800 Spring Garden St,Philadelphia,PA,19130,39.963077709,-75.1680274529,3.0,137,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsTableService': 'True', 'Caters': 'True'}","Restaurants, Chinese","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:30'}"
131,FRYkg_JvsWU9xIXZsEZcVA,Altamura,2127 Prytania St,New Orleans,LA,70115,29.9333877563,-90.079498291,3.5,27,0,"{'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'formal'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True'}","Cocktail Bars, Italian, Nightlife, Seafood, Bars, Restaurants","{'Monday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '15:0-20:0'}"
132,9C2rpb56aQvW0ViZHK9sPw,Home Plate Sports Pub,4880 E 22nd St,Tucson,AZ,85711,32.206315,-110.887843,3.5,56,1,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True', 'HappyHour': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"", 'BestNights': ""{u'monday': True, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"", 'Music': ""{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}""}","Bars, Restaurants, Sports Bars, Nightlife","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-2:0'}"
133,k0yyD71s2F2eEKWRdkZ6jA,Cold Stone Creamery,"55 S Raceway Rd, Ste 400",Indianapolis,IN,46231,39.7628744,-86.3257127,3.0,19,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Custom Cakes, Food, Desserts, Cupcakes, Ice Cream & Frozen Yogurt","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
134,dM5OKNzk9AL2aiq-fV-SYg,Walmart Supercenter,400 W Northfield Dr,Brownsburg,IN,46112,39.8591499,-86.3964221,1.5,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'False'}","Discount Store, Department Stores, Food, Drugstores, Shopping, Grocery, Fashion, Mobile Phones","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
135,qdYfHRsZdcz4Bun4f9Ijaw,Norristown Car Wash,10 E Germantown Pike,Norristown,PA,19401,40.140914,-75.3123146,2.0,8,1,{'BusinessAcceptsCreditCards': 'True'},"Car Wash, Auto Detailing, Automotive",
136,Y6t4pnKm5LF8y5ChHA27ow,Meineke Car Care Center,2632 Land O Lakes Blvd,Land O Lakes,FL,34639,28.1961683557,-82.464425454,4.5,27,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive, Tires, Oil Change Stations","{'Monday': '0:0-0:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:30-16:0'}"
